Año,ODS,Clave de metrópoli,Metrópoli,Índice,Ranking,Tipo de avance (flecha),Color del semáforo
2023,10,23.2.03,Playa del Carmen,78.42070696,21,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Amarillo
2023,10,24.1.01,ZM de San Luis Potosí,68.86622996,45,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,10,24.3.03,Rioverde,95.40208575,2,Retroceso para alcanzar el ODS,Verde claro
2023,10,25.2.01,Culiacán,62.98574561,55,Retroceso para alcanzar el ODS,Amarillo
2023,10,25.2.02,Los Mochis,51.58399913,75,Retroceso para alcanzar el ODS,Naranja
2023,10,25.2.03,Mazatlán,78.94459341,19,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Amarillo
2023,10,26.1.01,Guaymas,65.92884871,52,Retroceso para alcanzar el ODS,Amarillo
2023,10,26.2.02,Ciudad Obregón,70.65832204,41,Retroceso para alcanzar el ODS,Amarillo
2023,10,26.2.03,Hermosillo,73.17848608,35,Ritmo de avance superior al 50% necesario,Amarillo
2023,10,26.2.04,Nogales,74.2583889,31,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,10,27.1.01,Villahermosa,70.80627289,40,Retroceso para alcanzar el ODS,Amarillo
2023,10,28.1.01,Reynosa,54.0481062,72,Retroceso para alcanzar el ODS,Naranja
2023,10,28.1.02,Tampico,48.38651857,76,Retroceso para alcanzar el ODS,Naranja
2023,10,28.2.03,Ciudad Victoria,85.96403237,8,Ritmo de avance superior al 50% necesario,Amarillo
2023,10,28.2.04,Matamoros,89.71358008,4,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,10,28.2.05,Nuevo Laredo,75.7912246,27,Retroceso para alcanzar el ODS,Amarillo
2023,10,29.1.01,Tlaxcala-Apizaco,71.0811923,39,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,10,29.3.02,Huamantla,79.93155294,16,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,10,30.1.01,Coatzacoalcos,61.6336121,58,Retroceso para alcanzar el ODS,Amarillo
2023,10,30.1.02,Córdoba,56.64335098,69,Retroceso para alcanzar el ODS,Amarillo
2023,10,30.1.03,Minatitlán,56.74808303,68,Retroceso para alcanzar el ODS,Naranja
2023,10,30.1.04,Orizaba,77.3300667,23,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,10,30.1.05,Poza Rica,76.93927486,24,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,10,30.1.06,ZM de Veracruz,74.22376332,32,Ritmo de avance superior al 50% necesario,Amarillo
2023,10,30.1.07,Xalapa,41.74860001,79,Retroceso para alcanzar el ODS,Naranja
2023,10,31.1.01,Mérida,55.85716897,71,Retroceso para alcanzar el ODS,Amarillo
2023,10,31.3.02,Valladolid,73.4886375,34,Ritmo de avance superior al 50% necesario,Amarillo
2023,10,32.1.01,Zacatecas-Guadalupe,67.92832362,46,Retroceso para alcanzar el ODS,Amarillo
2023,11,00.0.00,Promedio,55.0609219,,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,11,01.1.01,ZM de Aguascalientes,62.75247799,15,Retroceso para alcanzar el ODS,Verde claro
2023,11,02.1.01,Tijuana,51.33688381,53,Retroceso para alcanzar el ODS,Naranja
2023,11,02.2.02,Ensenada,54.23636307,43,Retroceso para alcanzar el ODS,Verde claro
2023,11,02.2.03,Mexicali,65.79290425,6,Retroceso para alcanzar el ODS,Verde claro
2023,11,03.2.01,La Paz,57.33763509,32,Retroceso para alcanzar el ODS,Naranja
2023,11,03.2.02,Los Cabos,58.51777464,29,Ritmo de avance superior al 50% necesario,Naranja
2023,11,04.2.01,Campeche,52.25225626,49,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,05.1.01,La Laguna,64.42509686,10,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,05.1.02,Monclova-Frontera,60.07656777,23,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,11,05.1.03,Piedras Negras,57.20685177,34,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,05.1.04,Saltillo,62.88615081,13,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,05.3.05,Sabinas,62.07026876,19,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,06.1.01,ZM de Colima-Villa de Álvarez,56.80256987,36,Retroceso para alcanzar el ODS,Verde claro
2023,11,06.3.02,Tecomán,64.77467529,9,Retroceso para alcanzar el ODS,Amarillo
2023,11,07.1.01,Tapachula,38.86660045,79,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,07.1.02,Tuxtla Gutiérrez,42.39306236,75,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,11,08.1.01,ZM de Chihuahua,58.33082317,30,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,08.1.02,Delicias,45.78531991,65,Retroceso para alcanzar el ODS,Naranja
2023,11,08.2.03,Juárez,64.03634259,11,Retroceso para alcanzar el ODS,Verde claro
2023,11,09.1.01,ZM de la Ciudad de México,56.91918408,35,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,10.2.01,Metrópoli de Durango,56.7640233,37,Retroceso para alcanzar el ODS,Verde claro
2023,11,11.1.01,Celaya,66.61211737,3,Ritmo de avance superior al 50% necesario,Verde claro
2023,11,11.1.02,León,66.19407495,5,Ritmo de avance superior al 50% necesario,Amarillo
2023,11,11.2.03,Metrópoli de Guanajuato,60.08475277,22,Ritmo de avance superior al 50% necesario,Verde claro
2023,11,11.2.04,Irapuato,68.02613477,2,Ritmo de avance superior al 50% necesario,Verde claro
2023,11,11.3.05,Moroleón-Uriangato,65.1862,7,Ritmo de avance superior al 50% necesario,Verde claro
2023,11,11.3.06,Silao,80.13390804,1,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,11,12.1.01,Chilpancingo,44.19614725,70,Ritmo de avance superior al 50% necesario,Naranja
2023,11,12.2.02,Acapulco,47.20093519,62,Ritmo de avance superior al 50% necesario,Amarillo
2023,11,13.1.01,Pachuca,60.29519273,21,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,13.1.02,Tulancingo,62.58379028,17,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,14.1.01,Guadalajara,57.22340911,33,Retroceso para alcanzar el ODS,Naranja
2023,11,14.1.02,Puerto Vallarta,51.84795459,50,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,11,14.3.03,Ocotlán,59.1977855,26,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,15.1.01,Toluca,56.06176379,39,Ritmo de avance superior al 50% necesario,Naranja
2023,11,16.1.01,La Piedad-Pénjamo,62.18220004,18,Ritmo de avance superior al 50% necesario,Verde claro
2023,11,16.1.02,Morelia,53.26094202,47,Retroceso para alcanzar el ODS,Naranja
2023,11,16.1.03,Zamora,54.9607216,41,Retroceso para alcanzar el ODS,Verde claro
2023,11,16.2.04,Uruapan,61.5846563,20,Ritmo de avance superior al 50% necesario,Naranja
2023,11,16.3.05,Lázaro Cárdenas,59.22208145,25,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,11,17.1.01,Cuautla,45.83479078,64,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,17.1.02,Cuernavaca,49.02442343,59,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,18.1.01,Tepic,65.06383711,8,Retroceso para alcanzar el ODS,Verde claro
2023,11,19.1.01,Monterrey,51.18736258,55,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,20.1.01,ZM de Oaxaca,40.38968618,78,Retroceso para alcanzar el ODS,Naranja
2023,11,20.3.03,Salina Cruz,59.43386666,24,Retroceso para alcanzar el ODS,Amarillo
2023,11,21.1.01,ZM de Puebla-Tlaxcala,53.59072503,46,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,11,21.1.02,San Martín Texmelucan,41.98737537,76,Retroceso para alcanzar el ODS,Naranja
2023,11,21.1.03,Tehuacán,54.64645777,42,Retroceso para alcanzar el ODS,Verde claro
2023,11,21.3.04,Huauchinango,51.84117171,51,Retroceso para alcanzar el ODS,Amarillo
2023,11,22.1.01,ZM de Querétaro,54.23479965,44,Retroceso para alcanzar el ODS,Amarillo
2023,11,23.1.01,Cancún,42.46825505,74,Retroceso para alcanzar el ODS,Naranja
2023,11,23.2.02,Chetumal,42.74424115,73,Retroceso para alcanzar el ODS,Naranja
2023,11,23.2.03,Playa del Carmen,62.84871488,14,Ritmo de avance superior al 50% necesario,Naranja
2023,11,24.1.01,ZM de San Luis Potosí,58.6740784,27,Retroceso para alcanzar el ODS,Naranja
2023,11,24.3.03,Rioverde,43.02151079,71,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,11,25.2.01,Culiacán,62.75050721,16,Ritmo de avance superior al 50% necesario,Verde claro
2023,11,25.2.02,Los Mochis,56.74877712,38,Retroceso para alcanzar el ODS,Verde claro
2023,11,25.2.03,Mazatlán,63.52865821,12,Ritmo de avance superior al 50% necesario,Naranja
2023,11,26.1.01,Guaymas,45.21605077,67,Retroceso para alcanzar el ODS,Naranja
2023,11,26.2.02,Ciudad Obregón,51.26265139,54,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,26.2.03,Hermosillo,51.60202046,52,Retroceso para alcanzar el ODS,Naranja
2023,11,26.2.04,Nogales,44.96583955,68,Retroceso para alcanzar el ODS,Naranja
2023,11,27.1.01,Villahermosa,42.77746709,72,Retroceso para alcanzar el ODS,Amarillo
2023,11,28.1.01,Reynosa,50.25214073,56,Retroceso para alcanzar el ODS,Naranja
2023,11,28.1.02,Tampico,48.61611844,61,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,28.2.03,Ciudad Victoria,55.87590102,40,Retroceso para alcanzar el ODS,Naranja
2023,11,28.2.04,Matamoros,52.40645994,48,Retroceso para alcanzar el ODS,Amarillo
2023,11,28.2.05,Nuevo Laredo,58.62874708,28,Retroceso para alcanzar el ODS,Verde claro
2023,11,29.1.01,Tlaxcala-Apizaco,46.70216626,63,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,29.3.02,Huamantla,66.49378241,4,Ritmo de avance superior al 50% necesario,Verde claro
2023,11,30.1.01,Coatzacoalcos,49.83438295,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,30.1.02,Córdoba,48.93119756,60,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,30.1.03,Minatitlán,45.43953174,66,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,30.1.04,Orizaba,38.6792753,81,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,30.1.05,Poza Rica,44.20415818,69,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,30.1.06,ZM de Veracruz,41.46332434,77,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,11,30.1.07,Xalapa,54.02407111,45,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,11,31.1.01,Mérida,50.00896751,57,Retroceso para alcanzar el ODS,Amarillo
2023,11,31.3.02,Valladolid,38.77045492,80,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,11,32.1.01,Zacatecas-Guadalupe,57.77954313,31,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,00.0.00,Promedio,72.23403878,,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,01.1.01,ZM de Aguascalientes,78.81702365,20,Retroceso para alcanzar el ODS,Verde claro
2023,12,02.1.01,Tijuana,66.38877821,37,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,12,02.2.02,Ensenada,52.76799458,70,Ritmo de avance superior al 50% necesario,Amarillo
2023,12,02.2.03,Mexicali,54.73665601,67,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,12,03.2.01,La Paz,41.18665616,78,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,12,03.2.02,Los Cabos,49.08253396,73,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,12,04.2.01,Campeche,89.79420819,5,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,12,05.1.01,La Laguna,61.04830981,51,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,05.1.02,Monclova-Frontera,63.24545774,43,Ritmo de avance superior al 50% necesario,Amarillo
2023,12,05.1.03,Piedras Negras,59.33131569,57,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,05.1.04,Saltillo,66.14454492,39,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,05.3.05,Sabinas,18.08498701,81,Retroceso para alcanzar el ODS,Rojo
2023,12,06.1.01,ZM de Colima-Villa de Álvarez,59.27848794,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,06.3.02,Tecomán,34.79039901,80,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,07.1.01,Tapachula,59.33918362,56,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,07.1.02,Tuxtla Gutiérrez,84.34797903,9,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,12,08.1.01,ZM de Chihuahua,60.18790875,54,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,08.1.02,Delicias,58.06844916,60,Retroceso para alcanzar el ODS,Amarillo
2023,12,08.2.03,Juárez,65.52098849,42,Ritmo de avance superior al 50% necesario,Naranja
2023,12,09.1.01,ZM de la Ciudad de México,82.60705034,13,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,10.2.01,Metrópoli de Durango,60.08106019,55,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,11.1.01,Celaya,82.50875473,14,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,11.1.02,León,82.16453178,16,Retroceso para alcanzar el ODS,Verde claro
2023,12,11.2.03,Metrópoli de Guanajuato,82.47242474,15,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,12,11.2.04,Irapuato,74.7783901,26,Retroceso para alcanzar el ODS,Verde claro
2023,12,11.3.05,Moroleón-Uriangato,71.97879522,27,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,11.3.06,Silao,91.36601032,2,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,12,12.1.01,Chilpancingo,78.87710895,19,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,12.2.02,Acapulco,60.95778287,52,Ritmo de avance superior al 50% necesario,Amarillo
2023,12,13.1.01,Pachuca,68.3341263,32,Retroceso para alcanzar el ODS,Verde claro
2023,12,13.1.02,Tulancingo,66.11733748,40,Ritmo de avance superior al 50% necesario,Amarillo
2023,12,14.1.01,Guadalajara,68.43416129,31,Retroceso para alcanzar el ODS,Verde claro
2023,12,14.1.02,Puerto Vallarta,61.87910808,47,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,14.3.03,Ocotlán,53.95733292,69,Retroceso para alcanzar el ODS,Amarillo
2023,12,15.1.01,Toluca,90.90944565,4,Retroceso para alcanzar el ODS,Verde oscuro
2023,12,16.1.01,La Piedad-Pénjamo,63.21647672,44,Retroceso para alcanzar el ODS,Amarillo
2023,12,16.1.02,Morelia,68.69557625,30,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,16.1.03,Zamora,60.25362785,53,Retroceso para alcanzar el ODS,Amarillo
2023,12,16.2.04,Uruapan,57.34691453,61,Retroceso para alcanzar el ODS,Naranja
2023,12,16.3.05,Lázaro Cárdenas,36.97782296,79,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,12,17.1.01,Cuautla,65.89327472,41,Ritmo de avance superior al 50% necesario,Amarillo
2023,12,17.1.02,Cuernavaca,82.98257334,12,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,18.1.01,Tepic,56.05363788,65,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,19.1.01,Monterrey,61.1430204,49,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,20.1.01,ZM de Oaxaca,76.55387972,23,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,20.3.03,Salina Cruz,61.12758164,50,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,21.1.01,ZM de Puebla-Tlaxcala,80.15244679,18,Retroceso para alcanzar el ODS,Verde claro
2023,12,21.1.02,San Martín Texmelucan,84.13329091,10,Retroceso para alcanzar el ODS,Verde claro
2023,12,21.1.03,Tehuacán,86.10395072,6,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,21.3.04,Huauchinango,45.94584577,74,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,22.1.01,ZM de Querétaro,67.45442976,34,Retroceso para alcanzar el ODS,Verde claro
2023,12,23.1.01,Cancún,83.94020203,11,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Amarillo
2023,12,23.2.02,Chetumal,81.46857626,17,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,23.2.03,Playa del Carmen,77.1127115,22,Ritmo de avance superior al 50% necesario,Amarillo
2023,12,24.1.01,ZM de San Luis Potosí,69.24515506,29,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,24.3.03,Rioverde,62.79615519,46,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,25.2.01,Culiacán,45.63228052,75,Ritmo de avance superior al 50% necesario,Naranja
2023,12,25.2.02,Los Mochis,45.54287792,76,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,25.2.03,Mazatlán,66.22458601,38,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,12,26.1.01,Guaymas,56.85315909,63,Ritmo de avance superior al 50% necesario,Rojo
2023,12,26.2.02,Ciudad Obregón,55.83641407,66,Ritmo de avance superior al 50% necesario,Naranja
2023,12,26.2.03,Hermosillo,57.05955805,62,Ritmo de avance superior al 50% necesario,Naranja
2023,12,26.2.04,Nogales,63.10869929,45,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,27.1.01,Villahermosa,58.95588805,59,Ritmo de avance superior al 50% necesario,Naranja
2023,12,28.1.01,Reynosa,61.53800005,48,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,28.1.02,Tampico,44.31416654,77,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,12,28.2.03,Ciudad Victoria,56.41801291,64,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,28.2.04,Matamoros,51.14170259,71,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,12,28.2.05,Nuevo Laredo,49.94949443,72,Retroceso para alcanzar el ODS,Amarillo
2023,12,29.1.01,Tlaxcala-Apizaco,75.01668539,25,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,29.3.02,Huamantla,77.98059721,21,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,30.1.01,Coatzacoalcos,67.39140139,36,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,30.1.02,Córdoba,85.95037287,7,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,12,30.1.03,Minatitlán,54.45981796,68,Retroceso para alcanzar el ODS,Amarillo
2023,12,30.1.04,Orizaba,91.35777185,3,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,12,30.1.05,Poza Rica,67.43727783,35,Ritmo de avance superior al 50% necesario,Amarillo
2023,12,30.1.06,ZM de Veracruz,68.1707917,33,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,30.1.07,Xalapa,75.27879861,24,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,12,31.1.01,Mérida,85.62122309,8,Ritmo de avance superior al 50% necesario,Verde claro
2023,12,31.3.02,Valladolid,94.34266729,1,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,12,32.1.01,Zacatecas-Guadalupe,71.78795667,28,Ritmo de avance superior al 50% necesario,Verde claro
2023,13,00.0.00,Promedio,69.6166599,,Retroceso para alcanzar el ODS,Verde claro
2023,13,01.1.01,ZM de Aguascalientes,25.13422853,62,Retroceso para alcanzar el ODS,Rojo
2023,13,02.1.01,Tijuana,68.85623732,30,Retroceso para alcanzar el ODS,Rojo
2023,13,02.2.02,Ensenada,75,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,02.2.03,Mexicali,75,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,03.2.01,La Paz,45,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,03.2.02,Los Cabos,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,04.2.01,Campeche,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,05.1.01,La Laguna,69.64719153,29,Retroceso para alcanzar el ODS,Naranja
2023,13,05.1.02,Monclova-Frontera,50,40,Retroceso para alcanzar el ODS,Rojo
2023,13,05.1.03,Piedras Negras,50,40,Retroceso para alcanzar el ODS,Rojo
2023,13,05.1.04,Saltillo,83.33333333,11,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,05.3.05,Sabinas,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,06.1.01,ZM de Colima-Villa de Álvarez,20.63366682,67,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,06.3.02,Tecomán,19.38848136,69,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,07.1.01,Tapachula,17.60591748,70,Retroceso para alcanzar el ODS,Rojo
2023,13,07.1.02,Tuxtla Gutiérrez,25,63,Retroceso para alcanzar el ODS,Rojo
2023,13,08.1.01,ZM de Chihuahua,77.41360188,14,Retroceso para alcanzar el ODS,Naranja
2023,13,08.1.02,Delicias,58.33333333,38,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,08.2.03,Juárez,100,1,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,09.1.01,ZM de la Ciudad de México,67.32145821,31,Retroceso para alcanzar el ODS,Naranja
2023,13,10.2.01,Metrópoli de Durango,75,16,Ritmo de avance superior al 50% necesario,Verde oscuro
2023,13,11.1.01,Celaya,73.60833221,27,Retroceso para alcanzar el ODS,Naranja
2023,13,11.1.02,León,91.66666667,9,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,11.2.03,Metrópoli de Guanajuato,75,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,11.2.04,Irapuato,80,12,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,11.3.05,Moroleón-Uriangato,33.33333333,61,Retroceso para alcanzar el ODS,Rojo
2023,13,11.3.06,Silao,50,40,Retroceso para alcanzar el ODS,Rojo
2023,13,12.1.01,Chilpancingo,50,40,Ritmo de avance superior al 50% necesario,Rojo
2023,13,12.2.02,Acapulco,75,16,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,13.1.01,Pachuca,5,77,Retroceso para alcanzar el ODS,Rojo
2023,13,13.1.02,Tulancingo,0,79,Retroceso para alcanzar el ODS,Rojo
2023,13,14.1.01,Guadalajara,100,1,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,14.1.02,Puerto Vallarta,62.5,33,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,13,14.3.03,Ocotlán,100,1,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,15.1.01,Toluca,75,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,16.1.01,La Piedad-Pénjamo,37.5,60,Retroceso para alcanzar el ODS,Amarillo
2023,13,16.1.02,Morelia,8.333333333,76,Retroceso para alcanzar el ODS,Rojo
2023,13,16.1.03,Zamora,0,79,Retroceso para alcanzar el ODS,Rojo
2023,13,16.2.04,Uruapan,25,63,Retroceso para alcanzar el ODS,Rojo
2023,13,16.3.05,Lázaro Cárdenas,25,63,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,17.1.01,Cuautla,54.78048532,39,Retroceso para alcanzar el ODS,Rojo
2023,13,17.1.02,Cuernavaca,72.13333153,28,Retroceso para alcanzar el ODS,Naranja
2023,13,18.1.01,Tepic,25,63,Retroceso para alcanzar el ODS,Rojo
2023,13,19.1.01,Monterrey,78.125,13,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,20.1.01,ZM de Oaxaca,99.0733682,7,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,20.3.03,Salina Cruz,75,16,Ritmo de avance superior al 50% necesario,Verde oscuro
2023,13,21.1.01,ZM de Puebla-Tlaxcala,63.13338752,32,Ritmo de avance superior al 50% necesario,Naranja
2023,13,21.1.02,San Martín Texmelucan,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,21.1.03,Tehuacán,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,21.3.04,Huauchinango,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,22.1.01,ZM de Querétaro,87.5,10,Ritmo de avance superior al 50% necesario,Verde oscuro
2023,13,23.1.01,Cancún,62.5,33,Retroceso para alcanzar el ODS,Rojo
2023,13,23.2.02,Chetumal,50,40,Retroceso para alcanzar el ODS,Rojo
2023,13,23.2.03,Playa del Carmen,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,24.1.01,ZM de San Luis Potosí,62.5,33,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,24.3.03,Rioverde,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,25.2.01,Culiacán,95,8,Retroceso para alcanzar el ODS,Verde oscuro
2023,13,25.2.02,Los Mochis,100,1,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,25.2.03,Mazatlán,75,16,Ritmo de avance superior al 50% necesario,Verde oscuro
2023,13,26.1.01,Guaymas,50,40,Retroceso para alcanzar el ODS,Rojo
2023,13,26.2.02,Ciudad Obregón,75,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
